#!,Workbook:,Custom,Custom
#!,Para reproducir estos datos: abra el archivo original de Excel, haga clic en el botón *Importar archivo de datos* de la pestaña *Secuencia de datos* de la cinta de opciones y desplácese hasta este archivo.
#!,Para obtener más información, visite http://aka.ms/hackingstem/
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
2
3
4
6
7
9
11
14
17
21
24
28
32
36
41
45
50
55
59
64
70
75
80
85
90
95
100
106
113
119
125
131
138
145
151
158
165
172
179
186
193
200
207
215
222
229
236
244
251
258
265
273
280
287
295
302
309
317
324
331
339
346
353
361
368
375
381
387
393
399
404
410
